run_id,seed,status,val_rmse,val_r2,train_seconds,config_id,error_msg,hidden_lstm,hidden_gru,dense1,dense2,dropout,lr,weight_decay,batch_size,grad_clip
320,42,ok,0.019430801272392273,-0.02096247673034668,2.481328248977661,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,32,32,0.2,0.001,0.0001,128,1.0
321,42,ok,0.01923280954360962,-0.00026214122772216797,2.7882020473480225,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,32,64,0.0,0.0005,1e-06,64,1.0
322,42,ok,0.019099900498986244,0.01351463794708252,2.243976593017578,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,32,64,0.0,0.0005,1e-06,128,1.0
323,42,ok,0.019252866506576538,-0.0023494958877563477,2.701660394668579,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,32,64,0.0,0.0005,0.0001,64,1.0
324,42,ok,0.019099900498986244,0.01351463794708252,2.2319650650024414,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,32,64,0.0,0.0005,0.0001,128,1.0
325,42,ok,0.019280554726719856,-0.0052345991134643555,2.658470630645752,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,32,64,0.0,0.001,1e-06,64,1.0
326,42,ok,0.019098905846476555,0.01361757516860962,2.223491668701172,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,32,64,0.0,0.001,1e-06,128,1.0
327,42,ok,0.01928054913878441,-0.0052340030670166016,2.6864068508148193,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,32,64,0.0,0.001,0.0001,64,1.0
328,42,ok,0.019098903983831406,0.013617634773254395,2.2439064979553223,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,32,64,0.0,0.001,0.0001,128,1.0
329,42,ok,0.019167618826031685,0.006507158279418945,3.0312793254852295,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,32,64,0.2,0.0005,1e-06,64,1.0
330,42,ok,0.019188031554222107,0.004390060901641846,2.475362777709961,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,32,64,0.2,0.0005,1e-06,128,1.0
331,42,ok,0.019134260714054108,0.009962201118469238,4.187645435333252,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,32,64,0.2,0.0005,0.0001,64,1.0
332,42,ok,0.019188029691576958,0.004390239715576172,2.494934558868408,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,32,64,0.2,0.0005,0.0001,128,1.0
333,42,ok,0.019379587844014168,-0.015587806701660156,2.808900833129883,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,32,64,0.2,0.001,1e-06,64,1.0
334,42,ok,0.01927996054291725,-0.005172610282897949,3.233804941177368,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,32,64,0.2,0.001,1e-06,128,1.0
335,42,ok,0.019217772409319878,0.0013011693954467773,3.2237846851348877,"{""batch_size"": 64, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,32,64,0.2,0.001,0.0001,64,1.0
336,42,ok,0.01923845335841179,-0.0008492469787597656,3.258922815322876,"{""batch_size"": 128, ""dense1"": 32, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,32,64,0.2,0.001,0.0001,128,1.0
337,42,ok,0.019316857680678368,-0.009023666381835938,2.4183268547058105,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,16,0.0,0.0005,1e-06,64,1.0
338,42,ok,0.01935441605746746,-0.012951374053955078,2.241025686264038,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,16,0.0,0.0005,1e-06,128,1.0
339,42,ok,0.01931685023009777,-0.009022831916809082,2.4203062057495117,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,16,0.0,0.0005,0.0001,64,1.0
340,42,ok,0.019354412332177162,-0.012950897216796875,2.2316031455993652,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,16,0.0,0.0005,0.0001,128,1.0
341,42,ok,0.01962069422006607,-0.04101526737213135,2.759351968765259,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,16,0.0,0.001,1e-06,64,1.0
342,42,ok,0.019442493095993996,-0.022191524505615234,2.256561279296875,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,16,0.0,0.001,1e-06,128,1.0
343,42,ok,0.019620666280388832,-0.04101228713989258,2.865220308303833,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,16,0.0,0.001,0.0001,64,1.0
344,42,ok,0.019442489370703697,-0.022191166877746582,2.2354977130889893,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,16,0.0,0.001,0.0001,128,1.0
345,42,ok,0.019232654944062233,-0.0002461671829223633,2.428176164627075,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,16,0.2,0.0005,1e-06,64,1.0
346,42,ok,0.01920250989496708,0.0028868913650512695,2.7051279544830322,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,16,0.2,0.0005,1e-06,128,1.0
347,42,ok,0.019232653081417084,-0.0002460479736328125,2.317420721054077,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,16,0.2,0.0005,0.0001,64,1.0
348,42,ok,0.019202513620257378,0.002886652946472168,2.7201921939849854,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,16,0.2,0.0005,0.0001,128,1.0
349,42,ok,0.01925572007894516,-0.0026466846466064453,2.525270462036133,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,16,0.2,0.001,1e-06,64,1.0
350,42,ok,0.01906988024711609,0.016613245010375977,2.7475743293762207,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,16,0.2,0.001,1e-06,128,1.0
351,42,ok,0.01925572194159031,-0.002646923065185547,2.386289596557617,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,16,0.2,0.001,0.0001,64,1.0
352,42,ok,0.019069885835051537,0.01661282777786255,2.720046281814575,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,16,0.2,0.001,0.0001,128,1.0
353,42,ok,0.01957833208143711,-0.03652489185333252,3.3194148540496826,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,32,0.0,0.0005,1e-06,64,1.0
354,42,ok,0.019652482122182846,-0.04439127445220947,3.9201910495758057,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,32,0.0,0.0005,1e-06,128,1.0
355,42,ok,0.019578294828534126,-0.036521077156066895,3.3838846683502197,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,32,0.0,0.0005,0.0001,64,1.0
356,42,ok,0.019652459770441055,-0.04438889026641846,3.9383645057678223,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,32,0.0,0.0005,0.0001,128,1.0
357,42,ok,0.019634796306490898,-0.04251241683959961,3.045943260192871,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,32,0.0,0.001,1e-06,64,1.0
358,42,ok,0.01974288932979107,-0.05402231216430664,2.9999942779541016,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,32,0.0,0.001,1e-06,128,1.0
359,42,ok,0.01963476464152336,-0.04250907897949219,2.9752023220062256,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,32,0.0,0.001,0.0001,64,1.0
360,42,ok,0.019742868840694427,-0.05402016639709473,2.964845895767212,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,32,0.0,0.001,0.0001,128,1.0
361,42,ok,0.019520452246069908,-0.030405521392822266,4.054696083068848,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,32,0.2,0.0005,1e-06,64,1.0
362,42,ok,0.019624637439846992,-0.04143381118774414,4.418706178665161,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,32,0.2,0.0005,1e-06,128,1.0
363,42,ok,0.01952039822936058,-0.030399680137634277,4.022823095321655,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,32,0.2,0.0005,0.0001,64,1.0
364,42,ok,0.019624345004558563,-0.04140281677246094,4.422468662261963,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,32,0.2,0.0005,0.0001,128,1.0
365,42,ok,0.019605040550231934,-0.03935503959655762,3.7352640628814697,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,32,0.2,0.001,1e-06,64,1.0
366,42,ok,0.01962950825691223,-0.04195094108581543,3.2114830017089844,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,32,0.2,0.001,1e-06,128,1.0
367,42,ok,0.019603822380304337,-0.03922569751739502,3.8929858207702637,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,32,0.2,0.001,0.0001,64,1.0
368,42,ok,0.019616246223449707,-0.040543437004089355,3.220217227935791,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 32, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,32,0.2,0.001,0.0001,128,1.0
369,42,ok,0.019488610327243805,-0.027046561241149902,3.239401340484619,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,64,0.0,0.0005,1e-06,64,1.0
370,42,ok,0.01931859739124775,-0.009205460548400879,2.939520835876465,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,64,0.0,0.0005,1e-06,128,1.0
371,42,ok,0.019488589838147163,-0.02704453468322754,3.424982786178589,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,64,0.0,0.0005,0.0001,64,1.0
372,42,ok,0.019318589940667152,-0.009204626083374023,2.9877068996429443,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,64,0.0,0.0005,0.0001,128,1.0
373,42,ok,0.019624194130301476,-0.04138684272766113,3.078565835952759,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,64,0.0,0.001,1e-06,64,1.0
374,42,ok,0.01947164721786976,-0.02525937557220459,2.4808688163757324,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,64,0.0,0.001,1e-06,128,1.0
375,42,ok,0.01962253451347351,-0.04121065139770508,3.1207637786865234,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,64,0.0,0.001,0.0001,64,1.0
376,42,ok,0.019471632316708565,-0.02525794506072998,2.471907377243042,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,64,0.0,0.001,0.0001,128,1.0
377,42,ok,0.019454363733530045,-0.023440122604370117,2.872074604034424,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,64,0.2,0.0005,1e-06,64,1.0
378,42,ok,0.019259970635175705,-0.003089427947998047,2.9747374057769775,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,64,64,0.2,0.0005,1e-06,128,1.0
379,42,ok,0.0194543544203043,-0.02343916893005371,2.6767561435699463,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,64,0.2,0.0005,0.0001,64,1.0
380,42,ok,0.01925996132194996,-0.00308835506439209,2.9593029022216797,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,64,64,0.2,0.0005,0.0001,128,1.0
381,42,ok,0.01940752938389778,-0.018518447875976562,2.8425114154815674,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,64,0.2,0.001,1e-06,64,1.0
382,42,ok,0.019558977335691452,-0.034476518630981445,2.7301557064056396,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,64,64,0.2,0.001,1e-06,128,1.0
383,42,ok,0.019407521933317184,-0.018517732620239258,2.8516979217529297,"{""batch_size"": 64, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,64,0.2,0.001,0.0001,64,1.0
384,42,ok,0.01955896057188511,-0.034474968910217285,2.7231671810150146,"{""batch_size"": 128, ""dense1"": 64, ""dense2"": 64, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,64,64,0.2,0.001,0.0001,128,1.0
385,42,ok,0.020164892077445984,-0.09956324100494385,4.285579681396484,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,128,16,0.0,0.0005,1e-06,64,1.0
386,42,ok,0.020482392981648445,-0.13446152210235596,4.72707724571228,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,128,16,0.0,0.0005,1e-06,128,1.0
387,42,ok,0.020164992660284042,-0.09957408905029297,4.203299283981323,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,128,16,0.0,0.0005,0.0001,64,1.0
388,42,ok,0.020481714978814125,-0.13438642024993896,4.702375888824463,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,128,16,0.0,0.0005,0.0001,128,1.0
389,42,ok,0.0201189573854208,-0.0945594310760498,3.082745313644409,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,128,16,0.0,0.001,1e-06,64,1.0
390,42,ok,0.02035391516983509,-0.12027418613433838,3.4552414417266846,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,128,16,0.0,0.001,1e-06,128,1.0
391,42,ok,0.020118799060583115,-0.09454214572906494,2.960263967514038,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,128,16,0.0,0.001,0.0001,64,1.0
392,42,ok,0.02035384811460972,-0.12026679515838623,3.466137647628784,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.0, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 0.0001}",,64,256,128,16,0.0,0.001,0.0001,128,1.0
393,42,ok,0.0204527135938406,-0.13117635250091553,4.232197999954224,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,128,16,0.2,0.0005,1e-06,64,1.0
394,42,ok,0.021727129817008972,-0.27653610706329346,3.7019922733306885,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 1e-06}",,64,256,128,16,0.2,0.0005,1e-06,128,1.0
395,42,ok,0.020452644675970078,-0.13116872310638428,4.189270973205566,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,128,16,0.2,0.0005,0.0001,64,1.0
396,42,ok,0.021727144718170166,-0.27653801441192627,3.7509961128234863,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.0005, ""weight_decay"": 0.0001}",,64,256,128,16,0.2,0.0005,0.0001,128,1.0
397,42,ok,0.02042354643344879,-0.1279522180557251,4.172519683837891,"{""batch_size"": 64, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,128,16,0.2,0.001,1e-06,64,1.0
398,42,ok,0.020106397569179535,-0.0931931734085083,3.711353063583374,"{""batch_size"": 128, ""dense1"": 128, ""dense2"": 16, ""dropout"": 0.2, ""grad_clip"": 1.0, ""hidden_gru"": 256, ""hidden_lstm"": 64, ""lr"": 0.001, ""weight_decay"": 1e-06}",,64,256,128,16,0.2,0.001,1e-06,128,1.0
